uid smoi rep sr update host_count sym_count free_sym_count hosted_sym_count sym_infectchance free_sym_infectchance hosted_sym_infectchance sym_val free_sym_val hosted_sym_val host_val cfu
1_35 1 35 500 16500 10000 12562 5836 6726 0.615843 0.51073 0.707047 0.214288 0.163248 0.258574 0.853094 10000
1_35 1 35 500 16600 10000 12662 5962 6700 0.615684 0.519986 0.70084 0.208081 0.155983 0.25444 0.855201 10000
1_35 1 35 500 16700 10000 12567 5826 6741 0.614941 0.519224 0.697667 0.213013 0.161651 0.257403 0.858512 10000
1_35 1 35 500 16800 10000 12550 5772 6778 0.626122 0.524576 0.712596 0.205723 0.152861 0.25074 0.842428 10000
1_35 1 35 500 16900 10000 12673 5908 6765 0.618088 0.521323 0.702596 0.21156 0.155998 0.260084 0.85395 10000
1_35 1 35 500 17000 10000 12646 5872 6774 0.622525 0.512718 0.717711 0.207016 0.149245 0.257094 0.847882 10000
1_35 1 35 500 17100 10000 12623 5900 6723 0.617008 0.522233 0.700181 0.21426 0.161684 0.260401 0.861652 10000
1_35 1 35 500 17200 10000 12482 5690 6792 0.627729 0.532279 0.707692 0.214099 0.159425 0.259903 0.851641 10000
1_35 1 35 500 17300 10000 12522 5735 6787 0.627407 0.534485 0.705927 0.213392 0.161868 0.25693 0.856074 10000
1_35 1 35 500 17400 10000 12584 5807 6777 0.622772 0.521929 0.709181 0.212606 0.158342 0.259103 0.854303 10000
1_35 1 35 500 17500 10000 12702 5916 6786 0.615218 0.511827 0.705353 0.211418 0.156128 0.259619 0.853069 10000
1_35 1 35 500 17600 10000 12545 5771 6774 0.633327 0.536016 0.716229 0.213461 0.159571 0.259371 0.859523 10000
1_35 1 35 500 17700 10000 12704 5766 6938 0.631184 0.536788 0.709634 0.209882 0.156214 0.254484 0.848623 10000
1_35 1 35 500 17800 10000 12692 5945 6747 0.614769 0.520163 0.69813 0.213158 0.164953 0.255633 0.854549 10000
1_35 1 35 500 17900 10000 12568 5749 6819 0.640136 0.540406 0.724217 0.216508 0.168068 0.257347 0.854443 10000
1_35 1 35 500 18000 10000 12487 5713 6774 0.628794 0.535607 0.707386 0.215509 0.165855 0.257386 0.85844 10000
1_35 1 35 500 18100 10000 12466 5659 6807 0.636842 0.53829 0.718774 0.211712 0.155202 0.258691 0.86166 10000
1_35 1 35 500 18200 10000 12583 5728 6855 0.635218 0.53338 0.720314 0.213732 0.161617 0.257279 0.8525 10000
1_35 1 35 500 18300 10000 12570 5786 6784 0.633782 0.523988 0.727425 0.209282 0.152545 0.257672 0.851533 10000
1_35 1 35 500 18400 10000 12585 5839 6746 0.619653 0.52748 0.699434 0.205217 0.152738 0.25064 0.846215 10000
1_35 1 35 500 18500 10000 12643 5797 6846 0.636614 0.531987 0.725209 0.20946 0.155476 0.255172 0.85805 10000
1_35 1 35 500 18600 10000 12528 5743 6785 0.635824 0.534644 0.721465 0.21133 0.157239 0.257115 0.85375 10000
1_35 1 35 500 18700 10000 12668 5756 6912 0.637387 0.542695 0.716243 0.205782 0.154844 0.248201 0.850134 10000
1_35 1 35 500 18800 10000 12430 5622 6808 0.646278 0.552932 0.723363 0.209597 0.155016 0.25467 0.855394 10000
1_35 1 35 500 18900 10000 12635 5804 6831 0.633465 0.524247 0.726263 0.208894 0.147943 0.260682 0.857965 10000
1_35 1 35 500 19000 10000 12541 5682 6859 0.640864 0.544319 0.720842 0.211754 0.158426 0.25593 0.858419 10000
1_35 1 35 500 19100 10000 12533 5859 6674 0.616105 0.519608 0.700819 0.214272 0.160777 0.261235 0.855861 10000
1_35 1 35 500 19200 10000 12500 5764 6736 0.631233 0.5306 0.717344 0.215454 0.159946 0.262952 0.859001 10000
1_35 1 35 500 19300 10000 12608 5751 6857 0.629782 0.531101 0.712546 0.212819 0.15735 0.259341 0.852422 10000
1_35 1 35 500 19400 10000 12682 5983 6699 0.599569 0.502497 0.686265 0.214329 0.163926 0.259345 0.857859 10000
1_35 1 35 500 19500 10000 12498 5752 6746 0.631626 0.530625 0.717745 0.2115 0.159177 0.256114 0.847835 10000
1_35 1 35 500 19600 10000 12594 5806 6788 0.622449 0.52534 0.705509 0.209668 0.151243 0.259642 0.851268 10000
1_35 1 35 500 19700 10000 12529 5729 6800 0.632921 0.53215 0.71782 0.211729 0.1584 0.256659 0.854374 10000
1_35 1 35 500 19800 10000 12589 5881 6708 0.614615 0.521123 0.696581 0.207262 0.152568 0.255214 0.853531 10000
1_35 1 35 500 19900 10000 12479 5572 6907 0.628959 0.533301 0.706128 0.213663 0.16184 0.25547 0.858608 10000
1_35 1 35 500 20000 10000 12592 5840 6752 0.617837 0.517136 0.704935 0.211995 0.157626 0.259021 0.857908 10000
1_36 1 36 500 0 10000 6260 6260 0 0 0 -nan 0 0 -nan 0 10000
1_36 1 36 500 100 10000 11763 8536 3227 0.188381 0.135751 0.327595 -0.175036 -0.131821 -0.289347 -0.0893747 10000
1_36 1 36 500 200 10000 13254 7376 5878 0.442103 0.243596 0.6912 -0.415587 -0.229078 -0.649628 -0.163081 10000
1_36 1 36 500 300 10000 13042 7180 5862 0.400558 0.331139 0.485585 0.19338 0.151741 0.24438 0.841796 10000
1_36 1 36 500 400 10000 12456 5781 6675 0.622016 0.530125 0.701599 0.209792 0.157536 0.255048 0.85111 10000
1_36 1 36 500 500 10000 12562 5671 6891 0.636605 0.533275 0.721641 0.212076 0.155602 0.258551 0.858465 10000
1_36 1 36 500 600 10000 12712 5839 6873 0.643183 0.534392 0.735608 0.210494 0.149637 0.262194 0.859107 10000
1_36 1 36 500 700 10000 12503 5755 6748 0.634095 0.540749 0.713705 0.212115 0.160553 0.25609 0.861543 10000
1_36 1 36 500 800 10000 12574 5745 6829 0.635391 0.533836 0.720825 0.212159 0.158782 0.257064 0.85488 10000
1_36 1 36 500 900 10000 12505 5767 6738 0.632877 0.532713 0.718608 0.212438 0.154398 0.262114 0.855745 10000
1_36 1 36 500 1000 10000 12469 5682 6787 0.630629 0.532456 0.712817 0.210303 0.153669 0.257717 0.847055 10000
1_36 1 36 500 1100 10000 12565 5743 6822 0.633876 0.528931 0.722222 0.209855 0.152134 0.258446 0.856261 10000
1_36 1 36 500 1200 10000 12550 5806 6744 0.618407 0.513257 0.708932 0.211176 0.157398 0.257474 0.85468 10000
1_36 1 36 500 1300 10000 12533 5607 6926 0.650001 0.560865 0.722162 0.210374 0.15718 0.253437 0.855362 10000
1_36 1 36 500 1400 10000 12629 5792 6837 0.621163 0.523098 0.70424 0.210159 0.152057 0.25938 0.84959 10000
1_36 1 36 500 1500 10000 12664 5722 6942 0.642428 0.544929 0.722792 0.213214 0.159132 0.257792 0.852517 10000
1_36 1 36 500 1600 10000 12697 5863 6834 0.617068 0.525399 0.695713 0.215859 0.160469 0.26338 0.849993 10000
1_36 1 36 500 1700 10000 12608 5963 6645 0.616162 0.515449 0.706539 0.216233 0.166779 0.260611 0.851527 10000
1_36 1 36 500 1800 10000 12491 5741 6750 0.629742 0.51975 0.723293 0.21146 0.146374 0.266818 0.860201 10000
1_36 1 36 500 1900 10000 12463 5661 6802 0.640287 0.542366 0.721782 0.217777 0.166129 0.260761 0.861975 10000
1_36 1 36 500 2000 10000 12678 5940 6738 0.623593 0.516901 0.717649 0.21232 0.159779 0.258638 0.853476 10000
1_36 1 36 500 2100 10000 12664 5783 6881 0.643623 0.539112 0.731457 0.203513 0.141119 0.25595 0.851552 10000
1_36 1 36 500 2200 10000 12611 5879 6732 0.627601 0.523813 0.718237 0.209333 0.157484 0.254613 0.847943 10000
1_36 1 36 500 2300 10000 12468 5633 6835 0.642662 0.545573 0.722677 0.216255 0.165865 0.257783 0.856651 10000
1_36 1 36 500 2400 10000 12563 5801 6762 0.60983 0.518874 0.68786 0.211621 0.158913 0.256838 0.853554 10000
1_36 1 36 500 2500 10000 12633 5861 6772 0.622285 0.517299 0.713148 0.214667 0.16273 0.259618 0.849489 10000
1_36 1 36 500 2600 10000 12524 5683 6841 0.649689 0.547839 0.734299 0.211103 0.158803 0.25455 0.859925 10000
1_36 1 36 500 2700 10000 12480 5797 6683 0.626134 0.525092 0.71378 0.217459 0.162882 0.264801 0.857568 10000
1_36 1 36 500 2800 10000 12471 5572 6899 0.661309 0.560401 0.742808 0.211941 0.160625 0.253386 0.858938 10000
1_36 1 36 500 2900 10000 12625 5884 6741 0.619302 0.518119 0.707621 0.213271 0.159868 0.259885 0.856793 10000
1_36 1 36 500 3000 10000 12594 5877 6717 0.615952 0.514003 0.705151 0.212373 0.159212 0.258887 0.85899 10000
1_36 1 36 500 3100 10000 12598 5684 6914 0.649903 0.553929 0.728803 0.208644 0.151721 0.255441 0.848732 10000
1_36 1 36 500 3200 10000 12673 5935 6738 0.614381 0.515455 0.701517 0.215391 0.162247 0.262202 0.857573 10000
1_36 1 36 500 3300 10000 12477 5782 6695 0.619575 0.520837 0.704849 0.216646 0.161023 0.264684 0.85435 10000
1_36 1 36 500 3400 10000 12473 5765 6708 0.630766 0.529264 0.717998 0.215727 0.16502 0.259306 0.856093 10000
1_36 1 36 500 3500 10000 12739 5883 6856 0.627074 0.520955 0.718133 0.209359 0.153323 0.257442 0.852851 10000
1_36 1 36 500 3600 10000 12651 5782 6869 0.636253 0.539984 0.717287 0.216212 0.167831 0.256937 0.860164 10000
1_36 1 36 500 3700 10000 12530 5687 6843 0.63504 0.538425 0.715333 0.215605 0.161423 0.260634 0.858152 10000
1_36 1 36 500 3800 10000 12579 5852 6727 0.620181 0.518163 0.708929 0.212088 0.163026 0.254768 0.851673 10000
1_36 1 36 500 3900 10000 12495 5873 6622 0.612818 0.512985 0.701359 0.217085 0.169117 0.259629 0.849598 10000
1_36 1 36 500 4000 10000 12580 5855 6725 0.609354 0.515447 0.691113 0.21787 0.167687 0.261561 0.855987 10000
1_36 1 36 500 4100 10000 12488 5767 6721 0.621497 0.525424 0.703933 0.212291 0.160891 0.256394 0.851395 10000
1_36 1 36 500 4200 10000 12636 5736 6900 0.628582 0.531837 0.709006 0.217071 0.163766 0.261383 0.852903 10000
1_36 1 36 500 4300 10000 12724 5925 6799 0.614647 0.509098 0.706629 0.204312 0.147696 0.25365 0.842045 10000
1_36 1 36 500 4400 10000 12591 5764 6827 0.641945 0.53479 0.732414 0.214341 0.157744 0.262125 0.855976 10000
1_36 1 36 500 4500 10000 12448 5702 6746 0.628821 0.530631 0.711816 0.211806 0.15801 0.257278 0.853242 10000
1_36 1 36 500 4600 10000 12458 5645 6813 0.630927 0.540173 0.706122 0.214562 0.162731 0.257508 0.859766 10000
1_36 1 36 500 4700 10000 12531 5704 6827 0.626221 0.532603 0.704439 0.214611 0.162994 0.257738 0.856051 10000
1_36 1 36 500 4800 10000 12483 5742 6741 0.622351 0.534412 0.697258 0.212981 0.160195 0.257944 0.849509 10000
1_36 1 36 500 4900 10000 12697 5877 6820 0.623315 0.524325 0.708618 0.210333 0.158337 0.25514 0.85569 10000
1_36 1 36 500 5000 10000 12620 5860 6760 0.612257 0.515222 0.696373 0.211465 0.155101 0.260326 0.85873 10000
1_36 1 36 500 5100 10000 12598 5927 6671 0.617578 0.506875 0.715935 0.211291 0.160272 0.256621 0.850288 10000
1_36 1 36 500 5200 10000 12575 5715 6860 0.638699 0.542182 0.719106 0.209759 0.156801 0.253878 0.85065 10000
1_36 1 36 500 5300 10000 12502 5706 6796 0.638715 0.540001 0.721596 0.20647 0.14973 0.25411 0.84945 10000
1_36 1 36 500 5400 10000 12536 5709 6827 0.644936 0.537499 0.734778 0.214797 0.164472 0.25688 0.852388 10000
1_36 1 36 500 5500 10000 12594 5871 6723 0.616144 0.516316 0.703322 0.214504 0.161233 0.261024 0.856617 10000
1_36 1 36 500 5600 10000 12650 5921 6729 0.615891 0.515045 0.704627 0.213061 0.162566 0.257492 0.854136 10000
1_36 1 36 500 5700 10000 12604 5855 6749 0.620766 0.513272 0.71402 0.206527 0.146496 0.258605 0.850246 10000
1_36 1 36 500 5800 10000 12653 5842 6811 0.632556 0.534265 0.716864 0.208172 0.15177 0.25655 0.854695 10000
1_36 1 36 500 5900 10000 12617 5702 6915 0.649851 0.547927 0.733895 0.20999 0.151717 0.258041 0.849128 10000
1_36 1 36 500 6000 10000 12673 5847 6826 0.62738 0.518308 0.72081 0.207513 0.15047 0.256376 0.855108 10000
1_36 1 36 500 6100 10000 12508 5880 6628 0.613868 0.512383 0.7039 0.217757 0.165281 0.26431 0.854722 10000
1_36 1 36 500 6200 10000 12652 5860 6792 0.614622 0.508827 0.705899 0.206024 0.151925 0.2527 0.851427 10000
1_36 1 36 500 6300 10000 12509 5728 6781 0.639814 0.537214 0.726482 0.215245 0.163785 0.258715 0.850134 10000
1_36 1 36 500 6400 10000 12632 5881 6751 0.623092 0.520461 0.712497 0.215681 0.16553 0.259369 0.859893 10000
1_36 1 36 500 6500 10000 12645 5807 6838 0.632859 0.526462 0.723214 0.211462 0.160069 0.255106 0.85238 10000
1_36 1 36 500 6600 10000 12480 5487 6993 0.670533 0.584391 0.738123 0.215744 0.161617 0.258215 0.85653 10000
1_36 1 36 500 6700 10000 12600 5942 6658 0.61171 0.508272 0.704025 0.212217 0.161645 0.25735 0.853086 10000
1_36 1 36 500 6800 10000 12493 5797 6696 0.622328 0.524415 0.707096 0.213661 0.156603 0.263059 0.858835 10000
1_36 1 36 500 6900 10000 12473 5703 6770 0.63109 0.536047 0.711154 0.209506 0.155447 0.255044 0.849762 10000
1_36 1 36 500 7000 10000 12510 5762 6748 0.626686 0.528648 0.710399 0.208152 0.147434 0.259997 0.850103 10000
1_36 1 36 500 7100 10000 12536 5675 6861 0.638379 0.539887 0.719845 0.20727 0.152699 0.252408 0.855525 10000
1_36 1 36 500 7200 10000 12479 5769 6710 0.620784 0.525233 0.702934 0.217393 0.165258 0.262216 0.853749 10000
1_36 1 36 500 7300 10000 12493 5728 6765 0.632454 0.535817 0.714277 0.219888 0.170564 0.261652 0.855038 10000
1_36 1 36 500 7400 10000 12499 5673 6826 0.644545 0.548193 0.724621 0.214283 0.159267 0.260007 0.861885 10000
1_36 1 36 500 7500 10000 12512 5706 6806 0.632076 0.535069 0.713405 0.216658 0.165955 0.259166 0.856888 10000
1_36 1 36 500 7600 10000 12610 5818 6792 0.625335 0.527706 0.708964 0.204122 0.144976 0.254786 0.846264 10000
1_36 1 36 500 7700 10000 12724 5935 6789 0.619859 0.525566 0.702291 0.215802 0.16503 0.260188 0.854663 10000
1_36 1 36 500 7800 10000 12583 5817 6766 0.623559 0.520553 0.712117 0.208849 0.150576 0.258948 0.851702 10000
1_36 1 36 500 7900 10000 12509 5654 6855 0.640204 0.541906 0.72128 0.218239 0.170793 0.257373 0.85097 10000
1_36 1 36 500 8000 10000 12658 5802 6856 0.619704 0.524014 0.700684 0.201952 0.146957 0.248493 0.852445 10000
1_36 1 36 500 8100 10000 12501 5768 6733 0.61389 0.513606 0.6998 0.218752 0.168716 0.261617 0.847526 10000
1_36 1 36 500 8200 10000 12573 5772 6801 0.62438 0.524932 0.708782 0.214649 0.162837 0.258621 0.854388 10000
1_36 1 36 500 8300 10000 12619 5841 6778 0.615978 0.512515 0.705138 0.208856 0.160017 0.250944 0.850124 10000
1_36 1 36 500 8400 10000 12657 5892 6765 0.619075 0.514406 0.710237 0.208796 0.152082 0.258191 0.848942 10000
1_36 1 36 500 8500 10000 12565 5790 6775 0.625023 0.522167 0.712925 0.211681 0.156727 0.258645 0.852643 10000
1_36 1 36 500 8600 10000 12641 5830 6811 0.625083 0.514877 0.719416 0.203354 0.144111 0.254065 0.856331 10000
1_36 1 36 500 8700 10000 12603 5855 6748 0.616297 0.516374 0.702997 0.209891 0.157697 0.255178 0.848914 10000
1_36 1 36 500 8800 10000 12681 5907 6774 0.626726 0.522631 0.717498 0.207691 0.149601 0.258347 0.850947 10000
1_36 1 36 500 8900 10000 12640 5757 6883 0.636713 0.52969 0.726228 0.212305 0.157461 0.258177 0.859032 10000
1_36 1 36 500 9000 10000 12586 5793 6793 0.627509 0.523625 0.716101 0.211255 0.155663 0.258664 0.850863 10000
1_36 1 36 500 9100 10000 12468 5650 6818 0.646008 0.547653 0.727513 0.205468 0.153824 0.248264 0.845139 10000
1_36 1 36 500 9200 10000 12582 5791 6791 0.627592 0.525284 0.714834 0.214246 0.159934 0.26056 0.854885 10000
1_36 1 36 500 9300 10000 12605 5775 6830 0.620462 0.523777 0.702213 0.209986 0.156663 0.255073 0.854264 10000
1_36 1 36 500 9400 10000 12400 5723 6677 0.627751 0.525184 0.715663 0.216296 0.163846 0.261252 0.850746 10000
1_36 1 36 500 9500 10000 12594 5779 6815 0.632713 0.526638 0.722663 0.211544 0.154154 0.260209 0.85921 10000
1_36 1 36 500 9600 10000 12460 5730 6730 0.63526 0.525026 0.729114 0.215633 0.158148 0.264576 0.856969 10000
1_36 1 36 500 9700 10000 12592 5848 6744 0.624091 0.519211 0.715037 0.215262 0.162159 0.261311 0.852568 10000
1_36 1 36 500 9800 10000 12644 5764 6880 0.644437 0.541485 0.73069 0.214143 0.16037 0.259193 0.856561 10000
1_36 1 36 500 9900 10000 12536 5759 6777 0.625006 0.532336 0.703755 0.214217 0.16336 0.257435 0.864376 10000
1_36 1 36 500 10000 10000 12564 5805 6759 0.634411 0.538399 0.716872 0.209489 0.154356 0.25684 0.850367 10000
1_36 1 36 500 10100 10000 12525 5826 6699 0.62202 0.52856 0.7033 0.215657 0.166676 0.258255 0.859788 10000
1_36 1 36 500 10200 10000 12520 5826 6694 0.621378 0.519553 0.71 0.2131 0.162606 0.257045 0.853559 10000
1_36 1 36 500 10300 10000 12595 5859 6736 0.612017 0.507963 0.702524 0.219804 0.168282 0.264618 0.854427 10000
1_36 1 36 500 10400 10000 12540 5745 6795 0.629057 0.53401 0.709417 0.212106 0.160507 0.255732 0.8565 10000
1_36 1 36 500 10500 10000 12735 5820 6915 0.624212 0.525529 0.707269 0.20895 0.154606 0.254689 0.851465 10000
1_36 1 36 500 10600 10000 12512 5634 6878 0.642687 0.544907 0.722782 0.216216 0.162568 0.260161 0.855447 10000
1_36 1 36 500 10700 10000 12684 5841 6843 0.626413 0.525015 0.712963 0.205591 0.148306 0.254488 0.857352 10000
1_36 1 36 500 10800 10000 12387 5776 6611 0.621444 0.513085 0.716117 0.215624 0.163577 0.261097 0.854691 10000
1_36 1 36 500 10900 10000 12565 5757 6808 0.63353 0.540102 0.712534 0.216857 0.163507 0.261971 0.85926 10000
1_36 1 36 500 11000 10000 12578 5847 6731 0.628511 0.534668 0.71003 0.215211 0.164775 0.259024 0.846598 10000
1_36 1 36 500 11100 10000 12540 5841 6699 0.615489 0.504368 0.712377 0.212577 0.161156 0.257412 0.851772 10000
1_36 1 36 500 11200 10000 12686 5775 6911 0.638655 0.533359 0.726643 0.207993 0.153281 0.253711 0.851541 10000
1_36 1 36 500 11300 10000 12470 5589 6881 0.649583 0.549597 0.730795 0.215619 0.162227 0.258985 0.859306 10000
1_36 1 36 500 11400 10000 12728 5958 6770 0.602773 0.506705 0.687318 0.213251 0.158575 0.26137 0.857823 10000
1_36 1 36 500 11500 10000 12462 5747 6715 0.629392 0.530599 0.713944 0.216396 0.164564 0.260755 0.858908 10000
1_36 1 36 500 11600 10000 12731 5965 6766 0.617992 0.513782 0.709866 0.204367 0.150548 0.251814 0.84443 10000
1_36 1 36 500 11700 10000 12544 5710 6834 0.64972 0.549479 0.733475 0.215302 0.158692 0.262602 0.849497 10000
1_36 1 36 500 11800 10000 12688 5868 6820 0.620685 0.524512 0.703434 0.209251 0.15517 0.255784 0.858418 10000
1_36 1 36 500 11900 10000 12486 5587 6899 0.648342 0.561738 0.718476 0.217779 0.171635 0.255148 0.856894 10000
1_36 1 36 500 12000 10000 12634 5853 6781 0.620028 0.514802 0.710853 0.214658 0.16251 0.259669 0.848653 10000
1_36 1 36 500 12100 10000 12530 5666 6864 0.644286 0.539061 0.731145 0.21172 0.151331 0.261569 0.850704 10000
1_36 1 36 500 12200 10000 12532 5849 6683 0.624291 0.526012 0.710304 0.21543 0.165017 0.259551 0.850472 10000
1_36 1 36 500 12300 10000 12565 5806 6759 0.63028 0.532499 0.714274 0.219438 0.170287 0.261659 0.848685 10000
1_36 1 36 500 12400 10000 12616 5888 6728 0.61702 0.51374 0.707406 0.210189 0.158815 0.25515 0.850417 10000
1_36 1 36 500 12500 10000 12556 5750 6806 0.625091 0.52466 0.70994 0.212507 0.161624 0.255495 0.852852 10000
1_36 1 36 500 12600 10000 12489 5683 6806 0.639354 0.543465 0.71942 0.218614 0.166503 0.262126 0.858807 10000
1_36 1 36 500 12700 10000 12499 5679 6820 0.63268 0.541247 0.708815 0.211569 0.156734 0.25723 0.850938 10000
1_36 1 36 500 12800 10000 12644 5884 6760 0.602178 0.511954 0.680711 0.212556 0.164837 0.254092 0.85185 10000
1_36 1 36 500 12900 10000 12610 5632 6978 0.659634 0.561638 0.738728 0.215129 0.155186 0.263509 0.864647 10000
1_36 1 36 500 13000 10000 12616 5785 6831 0.626794 0.531263 0.707697 0.213912 0.164121 0.256079 0.846392 10000
1_36 1 36 500 13100 10000 12619 5716 6903 0.629923 0.533356 0.709885 0.210255 0.152438 0.25813 0.85788 10000
1_36 1 36 500 13200 10000 12662 5753 6909 0.636448 0.539156 0.717462 0.210375 0.154984 0.256497 0.854077 10000
1_36 1 36 500 13300 10000 12427 5631 6796 0.644976 0.551794 0.722184 0.21568 0.16411 0.25841 0.854593 10000
1_36 1 36 500 13400 10000 12547 5761 6786 0.637959 0.540771 0.720467 0.213836 0.165423 0.254935 0.851821 10000
1_36 1 36 500 13500 10000 12587 5822 6765 0.624577 0.531243 0.704902 0.215465 0.166852 0.257301 0.851724 10000
1_36 1 36 500 13600 10000 12503 5582 6921 0.653463 0.545815 0.740284 0.206626 0.150108 0.252209 0.849726 10000
1_36 1 36 500 13700 10000 12471 5644 6827 0.647144 0.543948 0.732459 0.212299 0.155444 0.259302 0.849977 10000
1_36 1 36 500 13800 10000 12567 5813 6754 0.637304 0.542147 0.719202 0.215192 0.166538 0.257067 0.856341 10000
1_36 1 36 500 13900 10000 12556 5782 6774 0.633799 0.53731 0.716157 0.211122 0.158286 0.25622 0.851683 10000
1_36 1 36 500 14000 10000 12590 5766 6824 0.630392 0.532858 0.712804 0.20694 0.150668 0.254488 0.852296 10000
1_36 1 36 500 14100 10000 12547 5694 6853 0.638147 0.544886 0.715636 0.213698 0.162941 0.255871 0.846063 10000
1_36 1 36 500 14200 10000 12607 5672 6935 0.636484 0.537918 0.717099 0.209395 0.150949 0.257196 0.859364 10000
1_36 1 36 500 14300 10000 12651 5728 6923 0.630371 0.535816 0.708605 0.207086 0.152746 0.252046 0.853033 10000
1_36 1 36 500 14400 10000 12612 5830 6782 0.626574 0.517545 0.720298 0.208221 0.150085 0.258197 0.846065 10000
1_36 1 36 500 14500 10000 12681 5838 6843 0.626046 0.528815 0.708997 0.213287 0.158607 0.259937 0.857116 10000
1_36 1 36 500 14600 10000 12604 5819 6785 0.619072 0.52401 0.7006 0.209187 0.153828 0.256664 0.856229 10000
1_36 1 36 500 14700 10000 12460 5692 6768 0.643516 0.539778 0.730762 0.211105 0.158866 0.255039 0.854976 10000
1_36 1 36 500 14800 10000 12455 5686 6769 0.644785 0.553016 0.721872 0.20883 0.158326 0.251253 0.855007 10000
1_36 1 36 500 14900 10000 12547 5695 6852 0.631614 0.536774 0.710441 0.216112 0.1639 0.259507 0.862003 10000
1_36 1 36 500 15000 10000 12587 5778 6809 0.629316 0.52341 0.719187 0.211346 0.155483 0.25875 0.85822 10000
1_36 1 36 500 15100 10000 12676 5822 6854 0.632356 0.529047 0.72011 0.206103 0.147068 0.256249 0.860388 10000
1_36 1 36 500 15200 10000 12559 5670 6889 0.646702 0.556035 0.721327 0.215022 0.164583 0.256536 0.856294 10000
1_36 1 36 500 15300 10000 12536 5698 6838 0.632216 0.526075 0.720662 0.211744 0.153356 0.260397 0.855774 10000
1_36 1 36 500 15400 10000 12725 5951 6774 0.610601 0.512017 0.697209 0.209369 0.15608 0.256185 0.853207 10000
1_36 1 36 500 15500 10000 12552 5692 6860 0.631123 0.535425 0.710528 0.214202 0.164236 0.25566 0.8491 10000
1_36 1 36 500 15600 10000 12607 5789 6818 0.619396 0.524386 0.700067 0.212654 0.156616 0.260235 0.85304 10000
1_36 1 36 500 15700 10000 12661 5903 6758 0.6101 0.514216 0.693853 0.206163 0.155231 0.25065 0.849646 10000
1_36 1 36 500 15800 10000 12651 5792 6859 0.621509 0.519418 0.707718 0.214268 0.157681 0.262052 0.856796 10000
1_36 1 36 500 15900 10000 12544 5810 6734 0.629408 0.532806 0.712754 0.213525 0.158681 0.260844 0.855375 10000
1_36 1 36 500 16000 10000 12498 5728 6770 0.625048 0.536222 0.700202 0.213534 0.15668 0.261636 0.850865 10000
1_36 1 36 500 16100 10000 12598 5796 6802 0.630019 0.531468 0.713995 0.214184 0.161568 0.259019 0.855711 10000
1_36 1 36 500 16200 10000 12605 5773 6832 0.624125 0.52684 0.70633 0.213016 0.15761 0.259833 0.845211 10000
1_36 1 36 500 16300 10000 12447 5809 6638 0.623757 0.520522 0.7141 0.216887 0.16565 0.261726 0.856514 10000
1_36 1 36 500 16400 10000 12598 5758 6840 0.625923 0.530138 0.706555 0.215975 0.167411 0.256857 0.855513 10000
1_36 1 36 500 16500 10000 12736 5887 6849 0.636918 0.533216 0.726055 0.205853 0.148035 0.25555 0.852196 10000
1_36 1 36 500 16600 10000 12644 5829 6815 0.628068 0.529057 0.712753 0.20945 0.158266 0.253228 0.857792 10000
1_36 1 36 500 16700 10000 12654 5715 6939 0.641386 0.541949 0.723283 0.207685 0.153297 0.252479 0.855486 10000
1_36 1 36 500 16800 10000 12598 5818 6780 0.624556 0.526356 0.708822 0.212099 0.160836 0.256088 0.856979 10000
1_36 1 36 500 16900 10000 12815 5885 6930 0.619243 0.525014 0.699263 0.207424 0.15812 0.249294 0.850393 10000
1_36 1 36 500 17000 10000 12628 5977 6651 0.60433 0.503448 0.694988 0.20788 0.154901 0.255491 0.849909 10000
1_36 1 36 500 17100 10000 12588 5838 6750 0.620057 0.519872 0.706707 0.209765 0.160676 0.252222 0.852226 10000
1_36 1 36 500 17200 10000 12553 5814 6739 0.627242 0.526932 0.713783 0.21159 0.161283 0.254992 0.855571 10000
1_36 1 36 500 17300 10000 12562 5872 6690 0.621301 0.519723 0.71046 0.21092 0.160402 0.25526 0.848797 10000
1_36 1 36 500 17400 10000 12540 5815 6725 0.625576 0.521869 0.715249 0.207807 0.15093 0.256987 0.851874 10000
1_36 1 36 500 17500 10000 12468 5583 6885 0.649222 0.551694 0.728307 0.214993 0.161088 0.258705 0.860127 10000
1_36 1 36 500 17600 10000 12605 5779 6826 0.621033 0.529738 0.698325 0.206726 0.153678 0.251637 0.848091 10000
1_36 1 36 500 17700 10000 12536 5786 6750 0.627007 0.526296 0.713335 0.212592 0.156861 0.260364 0.853328 10000
1_36 1 36 500 17800 10000 12707 5865 6842 0.617021 0.519297 0.700791 0.216894 0.165564 0.260894 0.851934 10000
1_36 1 36 500 17900 10000 12605 5752 6853 0.630227 0.530681 0.71378 0.211078 0.159594 0.25429 0.855679 10000
1_36 1 36 500 18000 10000 12620 5826 6794 0.633711 0.529005 0.723499 0.206205 0.150457 0.25401 0.858627 10000
1_36 1 36 500 18100 10000 12562 5638 6924 0.647532 0.551637 0.725617 0.211424 0.159786 0.253472 0.853501 10000
1_36 1 36 500 18200 10000 12621 5821 6800 0.626934 0.529106 0.710678 0.209408 0.154694 0.256245 0.84901 10000
1_36 1 36 500 18300 10000 12652 5837 6815 0.619597 0.518999 0.70576 0.210605 0.157519 0.256073 0.852616 10000
1_36 1 36 500 18400 10000 12612 5794 6818 0.636203 0.530028 0.726432 0.204837 0.145154 0.255556 0.852733 10000
