uid smoi rep sym_res_dis update host_count sym_count free_sym_count hosted_sym_count sym_infectchance free_sym_infectchance hosted_sym_infectchance sym_val free_sym_val hosted_sym_val host_val cfu
1_10 1 10 500 17700 10000 13139 5695 7444 0.636472 0.535188 0.713958 0.242222 0.175936 0.292934 0.858229 10000
1_10 1 10 500 17800 10000 13186 5751 7435 0.631588 0.536055 0.705484 0.249062 0.185897 0.29792 0.86362 10000
1_10 1 10 500 17900 10000 13164 5709 7455 0.645173 0.535528 0.729138 0.249006 0.188538 0.295313 0.856881 10000
1_10 1 10 500 18000 10000 13237 5833 7404 0.626284 0.521462 0.708864 0.245168 0.179227 0.297118 0.854402 10000
1_10 1 10 500 18100 10000 13323 5807 7516 0.621893 0.514056 0.70521 0.252315 0.192338 0.298653 0.861512 10000
1_10 1 10 500 18200 10000 13203 5698 7505 0.643658 0.530567 0.72952 0.250524 0.18809 0.297926 0.860929 10000
1_10 1 10 500 18300 10000 13164 5768 7396 0.625244 0.515876 0.710537 0.243512 0.178626 0.294115 0.860051 10000
1_10 1 10 500 18400 10000 13179 5667 7512 0.64484 0.54042 0.723613 0.246044 0.183136 0.293502 0.857591 10000
1_10 1 10 500 18500 10000 13229 5756 7473 0.640738 0.534986 0.722192 0.249317 0.190474 0.294641 0.858715 10000
1_10 1 10 500 18600 10000 13220 5777 7443 0.645297 0.535385 0.730607 0.245189 0.181893 0.294318 0.86049 10000
1_10 1 10 500 18700 10000 13219 5755 7464 0.636885 0.518363 0.72827 0.244763 0.174017 0.299311 0.858478 10000
1_10 1 10 500 18800 10000 13230 5751 7479 0.626406 0.518607 0.709299 0.247761 0.186297 0.295024 0.859294 10000
1_10 1 10 500 18900 10000 13338 5851 7487 0.617734 0.508506 0.703094 0.248861 0.189395 0.295334 0.85844 10000
1_10 1 10 500 19000 10000 13382 5948 7434 0.625961 0.514605 0.715058 0.248423 0.190751 0.294568 0.859599 10000
1_10 1 10 500 19100 10000 13106 5586 7520 0.647196 0.542721 0.724802 0.246253 0.182791 0.293394 0.859799 10000
1_10 1 10 500 19200 10000 13233 5747 7486 0.637856 0.535232 0.71664 0.247978 0.183717 0.297311 0.861958 10000
1_10 1 10 500 19300 10000 13172 5763 7409 0.625099 0.519931 0.706903 0.248028 0.180037 0.300914 0.864197 10000
1_10 1 10 500 19400 10000 13260 5877 7383 0.622547 0.51528 0.707933 0.247715 0.188117 0.295157 0.856351 10000
1_10 1 10 500 19500 10000 13247 5833 7414 0.618764 0.509875 0.704433 0.249799 0.188451 0.298065 0.85865 10000
1_10 1 10 500 19600 10000 13238 5855 7383 0.619949 0.510681 0.706603 0.248848 0.184399 0.299959 0.855534 10000
1_10 1 10 500 19700 10000 13059 5628 7431 0.643458 0.545248 0.717839 0.247358 0.187055 0.293029 0.857005 10000
1_10 1 10 500 19800 10000 13283 5873 7410 0.628847 0.527122 0.709472 0.249718 0.192773 0.294851 0.857029 10000
1_10 1 10 500 19900 10000 13287 5841 7446 0.62513 0.519045 0.708348 0.250499 0.188701 0.298977 0.856698 10000
1_10 1 10 500 20000 10000 13326 5895 7431 0.618984 0.511516 0.704238 0.245688 0.187309 0.292 0.858979 10000
1_11 1 11 500 0 10000 1 1 0 0 0 -nan 0 0 -nan 0 10000
1_11 1 11 500 100 10000 11446 8847 2599 0.13643 0.110061 0.226187 -0.0496393 -0.0417764 -0.0764048 -0.0160835 10000
1_11 1 11 500 200 10000 11416 8867 2549 0.138838 0.109619 0.240483 -0.0628303 -0.055936 -0.0868131 -0.0299862 10000
1_11 1 11 500 300 10000 11320 8925 2395 0.12813 0.104192 0.217335 -0.0449494 -0.0374889 -0.072751 -0.0280089 10000
1_11 1 11 500 400 10000 11423 8875 2548 0.133983 0.108342 0.223292 -0.0555355 -0.0494756 -0.0766429 -0.0232078 10000
1_11 1 11 500 500 10000 11382 8871 2511 0.133239 0.107035 0.225816 -0.0401626 -0.0328099 -0.0661384 -0.0292844 10000
1_11 1 11 500 600 10000 11357 8897 2460 0.134339 0.10704 0.233069 -0.0702701 -0.0646863 -0.0904649 -0.0492935 10000
1_11 1 11 500 700 10000 11331 8915 2416 0.130062 0.104006 0.226212 -0.0507692 -0.0449258 -0.0723311 -0.0339009 10000
1_11 1 11 500 800 10000 12803 8669 4134 0.171819 0.138726 0.241215 0.117837 0.0763636 0.204807 0.339906 10000
1_11 1 11 500 900 10000 13461 6232 7229 0.554488 0.466515 0.630328 0.255714 0.201956 0.302057 0.858912 10000
1_11 1 11 500 1000 10000 13232 5853 7379 0.623469 0.513084 0.711025 0.250488 0.190433 0.298124 0.86501 10000
1_11 1 11 500 1100 10000 13298 5953 7345 0.612551 0.507502 0.697691 0.249286 0.189451 0.297782 0.860927 10000
