uid smoi rep sym_res_dis update host_count sym_count free_sym_count hosted_sym_count sym_infectchance free_sym_infectchance hosted_sym_infectchance sym_val free_sym_val hosted_sym_val host_val cfu
1_17 1 17 500 5300 10000 12631 5881 6750 0.622394 0.52295 0.709036 0.207544 0.150248 0.257464 0.857934 10000
1_17 1 17 500 5400 10000 12475 5702 6773 0.639763 0.535331 0.727681 0.211319 0.152211 0.26108 0.856601 10000
1_17 1 17 500 5500 10000 12586 5846 6740 0.621133 0.525662 0.70394 0.205274 0.148722 0.254326 0.848286 10000
1_17 1 17 500 5600 10000 12609 5716 6893 0.638705 0.543001 0.718067 0.205803 0.15632 0.246836 0.851636 10000
1_17 1 17 500 5700 10000 12584 5672 6912 0.643663 0.547644 0.722457 0.217829 0.162686 0.263079 0.865489 10000
1_17 1 17 500 5800 10000 12552 5852 6700 0.620613 0.524016 0.704984 0.215134 0.164708 0.259177 0.861783 10000
1_17 1 17 500 5900 10000 12597 5763 6834 0.628171 0.53308 0.70836 0.209451 0.156444 0.25415 0.855122 10000
1_17 1 17 500 6000 10000 12637 5810 6827 0.634231 0.537066 0.716922 0.208083 0.160865 0.248267 0.848726 10000
1_17 1 17 500 6100 10000 12601 5920 6681 0.607078 0.50241 0.699824 0.213168 0.163516 0.257164 0.847461 10000
1_17 1 17 500 6200 10000 12593 5826 6767 0.626592 0.516685 0.721215 0.207745 0.150437 0.257084 0.852595 10000
1_17 1 17 500 6300 10000 12634 5810 6824 0.629218 0.527383 0.715922 0.207779 0.148866 0.257939 0.850627 10000
1_17 1 17 500 6400 10000 12490 5709 6781 0.634541 0.538608 0.715308 0.218881 0.170583 0.259543 0.857008 10000
1_17 1 17 500 6500 10000 12604 5797 6807 0.624652 0.533881 0.701955 0.206255 0.146745 0.256935 0.847258 10000
1_17 1 17 500 6600 10000 12523 5741 6782 0.627852 0.530955 0.709876 0.211926 0.160942 0.255083 0.854602 10000
1_17 1 17 500 6700 10000 12651 5746 6905 0.638614 0.542086 0.71894 0.212513 0.161591 0.254888 0.853538 10000
1_17 1 17 500 6800 10000 12655 5865 6790 0.630895 0.529811 0.718209 0.206915 0.150785 0.255399 0.846364 10000
1_17 1 17 500 6900 10000 12483 5660 6823 0.638252 0.536188 0.722919 0.21736 0.165849 0.26009 0.858249 10000
1_17 1 17 500 7000 10000 12598 5753 6845 0.646257 0.549602 0.727493 0.216993 0.16479 0.260869 0.857451 10000
1_17 1 17 500 7100 10000 12612 5761 6851 0.640639 0.53696 0.727823 0.203084 0.144952 0.251968 0.845589 10000
1_17 1 17 500 7200 10000 12635 5903 6732 0.610022 0.510876 0.696959 0.2131 0.157564 0.261796 0.853143 10000
1_17 1 17 500 7300 10000 12633 5764 6869 0.63118 0.526906 0.71868 0.20972 0.15773 0.253347 0.847843 10000
1_17 1 17 500 7400 10000 12470 5717 6753 0.631756 0.527917 0.719665 0.214514 0.164884 0.25653 0.845507 10000
1_17 1 17 500 7500 10000 12678 5862 6816 0.621884 0.522724 0.707166 0.215398 0.160575 0.262548 0.861329 10000
1_17 1 17 500 7600 10000 12494 5671 6823 0.643966 0.554808 0.718071 0.215053 0.161438 0.259616 0.85738 10000
1_17 1 17 500 7700 10000 12692 5868 6824 0.618639 0.520696 0.70286 0.205769 0.148279 0.255206 0.84266 10000
1_17 1 17 500 7800 10000 12546 5802 6744 0.619263 0.521331 0.703515 0.212801 0.162405 0.256158 0.861234 10000
1_17 1 17 500 7900 10000 12563 5806 6757 0.626856 0.521683 0.717226 0.20785 0.149309 0.258152 0.848685 10000
1_17 1 17 500 8000 10000 12618 5762 6856 0.632211 0.529269 0.718726 0.20504 0.145748 0.254871 0.850406 10000
1_17 1 17 500 8100 10000 12566 5694 6872 0.634689 0.543759 0.710032 0.21525 0.162051 0.25933 0.860947 10000
1_17 1 17 500 8200 10000 12651 5907 6744 0.607132 0.511088 0.691255 0.212278 0.158896 0.259034 0.847116 10000
1_17 1 17 500 8300 10000 12615 5843 6772 0.61776 0.52044 0.70173 0.208837 0.150237 0.259399 0.846283 10000
1_17 1 17 500 8400 10000 12530 5753 6777 0.631114 0.531466 0.715705 0.211481 0.160668 0.254617 0.852791 10000
1_17 1 17 500 8500 10000 12613 5923 6690 0.612544 0.515333 0.698611 0.209115 0.154377 0.257577 0.848953 10000
1_17 1 17 500 8600 10000 12703 5725 6978 0.646896 0.548655 0.727496 0.207895 0.154719 0.251523 0.852298 10000
1_17 1 17 500 8700 10000 12544 5740 6804 0.629265 0.530706 0.712411 0.21144 0.158801 0.255846 0.850392 10000
1_17 1 17 500 8800 10000 12589 5835 6754 0.617523 0.519216 0.702454 0.207692 0.152996 0.254945 0.850313 10000
1_17 1 17 500 8900 10000 12525 5684 6841 0.643763 0.550849 0.720963 0.211576 0.157943 0.256137 0.855909 10000
1_17 1 17 500 9000 10000 12495 5682 6813 0.644366 0.547104 0.725482 0.209521 0.148857 0.260114 0.858312 10000
1_17 1 17 500 9100 10000 12591 5808 6783 0.63839 0.548407 0.715439 0.204734 0.150708 0.250995 0.855881 10000
1_17 1 17 500 9200 10000 12516 5821 6695 0.617902 0.521461 0.701754 0.217972 0.165227 0.263832 0.854404 10000
1_17 1 17 500 9300 10000 12567 5861 6706 0.61258 0.508663 0.703402 0.211588 0.160377 0.256345 0.84915 10000
1_17 1 17 500 9400 10000 12535 5747 6788 0.636615 0.545933 0.713391 0.212222 0.163253 0.253681 0.851834 10000
1_17 1 17 500 9500 10000 12617 5873 6744 0.62056 0.519953 0.708174 0.211719 0.16029 0.256507 0.848593 10000
1_17 1 17 500 9600 10000 12381 5711 6670 0.624725 0.520567 0.713906 0.216726 0.166863 0.259419 0.849947 10000
1_17 1 17 500 9700 10000 12531 5795 6736 0.627651 0.526358 0.714794 0.212159 0.161314 0.255902 0.847382 10000
1_17 1 17 500 9800 10000 12579 5859 6720 0.624441 0.521835 0.7139 0.211187 0.160524 0.255359 0.852331 10000
1_17 1 17 500 9900 10000 12428 5727 6701 0.62543 0.521806 0.713991 0.214999 0.162962 0.259472 0.848348 10000
1_17 1 17 500 10000 10000 12645 5815 6830 0.623018 0.515687 0.714399 0.210247 0.157634 0.255041 0.864011 10000
1_17 1 17 500 10100 10000 12645 5972 6673 0.610287 0.510734 0.699381 0.212858 0.157612 0.262299 0.852611 10000
1_17 1 17 500 10200 10000 12598 5802 6796 0.639278 0.537403 0.726253 0.215466 0.16047 0.262417 0.854367 10000
1_17 1 17 500 10300 10000 12511 5825 6686 0.619445 0.520344 0.705783 0.21907 0.169538 0.262223 0.856723 10000
1_17 1 17 500 10400 10000 12571 5798 6773 0.617675 0.517969 0.703029 0.216279 0.163833 0.261176 0.856181 10000
1_17 1 17 500 10500 10000 12589 5823 6766 0.621653 0.523656 0.705992 0.215846 0.16507 0.259545 0.856463 10000
1_17 1 17 500 10600 10000 12565 5876 6689 0.618795 0.522426 0.703451 0.215836 0.169099 0.256894 0.859632 10000
1_17 1 17 500 10700 10000 12552 5773 6779 0.619611 0.515261 0.708476 0.209246 0.151069 0.258789 0.855456 10000
1_17 1 17 500 10800 10000 12702 5852 6850 0.629934 0.533437 0.712372 0.210586 0.15401 0.25892 0.858327 10000
1_17 1 17 500 10900 10000 12607 5773 6834 0.644672 0.540781 0.732433 0.206073 0.149322 0.254014 0.858554 10000
1_17 1 17 500 11000 10000 12687 5816 6871 0.62541 0.526359 0.709253 0.213586 0.160771 0.258291 0.859107 10000
1_17 1 17 500 11100 10000 12436 5748 6688 0.630823 0.528972 0.718359 0.216049 0.163508 0.261205 0.853018 10000
1_17 1 17 500 11200 10000 12612 5768 6844 0.647049 0.549678 0.729113 0.205554 0.152873 0.249953 0.848055 10000
1_17 1 17 500 11300 10000 12502 5743 6759 0.634966 0.531982 0.72247 0.213714 0.157703 0.261306 0.850842 10000
1_17 1 17 500 11400 10000 12660 5882 6778 0.611136 0.513156 0.696164 0.212535 0.158191 0.259696 0.856394 10000
1_17 1 17 500 11500 10000 12502 5760 6742 0.634822 0.541789 0.714305 0.211874 0.163549 0.253161 0.853733 10000
1_17 1 17 500 11600 10000 12679 5765 6914 0.631969 0.528942 0.717875 0.20523 0.150873 0.250554 0.845726 10000
1_17 1 17 500 11700 10000 12617 5784 6833 0.637531 0.533568 0.725534 0.210097 0.157202 0.254872 0.846449 10000
1_17 1 17 500 11800 10000 12565 5784 6781 0.625725 0.525882 0.710889 0.212304 0.160988 0.256076 0.844079 10000
1_17 1 17 500 11900 10000 12671 5959 6712 0.604853 0.502578 0.695654 0.204983 0.153052 0.251088 0.845829 10000
1_17 1 17 500 12000 10000 12622 5848 6774 0.628086 0.535165 0.708306 0.211437 0.160314 0.255571 0.849671 10000
1_17 1 17 500 12100 10000 12485 5755 6730 0.634478 0.531661 0.722399 0.214919 0.163424 0.258954 0.855684 10000
1_17 1 17 500 12200 10000 12508 5772 6736 0.618282 0.521814 0.700945 0.21692 0.16911 0.257888 0.855906 10000
1_17 1 17 500 12300 10000 12596 5806 6790 0.621367 0.527853 0.701329 0.213974 0.159177 0.26083 0.858717 10000
1_17 1 17 500 12400 10000 12512 5783 6729 0.630192 0.529121 0.717054 0.21116 0.158626 0.256309 0.859043 10000
1_17 1 17 500 12500 10000 12722 6019 6703 0.60736 0.500028 0.703739 0.207147 0.150863 0.257688 0.851487 10000
1_17 1 17 500 12600 10000 12618 5831 6787 0.631211 0.537169 0.712006 0.206915 0.150642 0.255262 0.849921 10000
1_17 1 17 500 12700 10000 12689 5876 6813 0.626705 0.523013 0.716135 0.210876 0.158142 0.256357 0.853852 10000
1_17 1 17 500 12800 10000 12558 5848 6710 0.617751 0.51839 0.704348 0.210545 0.157963 0.256373 0.852783 10000
1_17 1 17 500 12900 10000 12623 5705 6918 0.633457 0.542138 0.708764 0.211768 0.159714 0.254694 0.855987 10000
1_17 1 17 500 13000 10000 12513 5659 6854 0.65046 0.552173 0.731611 0.211666 0.157831 0.256116 0.856416 10000
1_17 1 17 500 13100 10000 12538 5877 6661 0.617384 0.508199 0.713717 0.214217 0.157134 0.264582 0.853942 10000
1_17 1 17 500 13200 10000 12633 5856 6777 0.61945 0.519863 0.705503 0.212356 0.160705 0.256988 0.847014 10000
1_17 1 17 500 13300 10000 12581 5840 6741 0.624136 0.510947 0.722196 0.21328 0.161852 0.257834 0.850548 10000
1_17 1 17 500 13400 10000 12541 5752 6789 0.626644 0.53006 0.708476 0.216911 0.160871 0.264392 0.859035 10000
1_17 1 17 500 13500 10000 12766 5957 6809 0.62049 0.51009 0.717076 0.208333 0.153576 0.256239 0.857061 10000
1_17 1 17 500 13600 10000 12600 5757 6843 0.63922 0.540691 0.722111 0.210876 0.155125 0.25778 0.861971 10000
1_17 1 17 500 13700 10000 12575 5722 6853 0.641557 0.53788 0.728123 0.208014 0.148048 0.258083 0.854778 10000
1_17 1 17 500 13800 10000 12475 5699 6776 0.641848 0.535292 0.731468 0.210557 0.154434 0.25776 0.852183 10000
1_17 1 17 500 13900 10000 12711 5817 6894 0.635733 0.538743 0.717571 0.206389 0.151025 0.253103 0.853935 10000
1_17 1 17 500 14000 10000 12656 5816 6840 0.628602 0.523361 0.718087 0.210309 0.15468 0.257609 0.851779 10000
1_17 1 17 500 14100 10000 12630 5808 6822 0.625821 0.527678 0.709377 0.213018 0.157665 0.260143 0.857572 10000
1_17 1 17 500 14200 10000 12633 5846 6787 0.630049 0.525705 0.719926 0.204166 0.145174 0.254979 0.855504 10000
1_17 1 17 500 14300 10000 12555 5803 6752 0.617464 0.52529 0.696683 0.211926 0.159518 0.256969 0.855265 10000
1_17 1 17 500 14400 10000 12572 5766 6806 0.620922 0.51751 0.708532 0.213303 0.157884 0.260253 0.86175 10000
1_17 1 17 500 14500 10000 12444 5688 6756 0.632871 0.536186 0.714272 0.216244 0.162363 0.261608 0.853844 10000
1_17 1 17 500 14600 10000 12653 5925 6728 0.606446 0.514651 0.687285 0.209352 0.153811 0.258264 0.848678 10000
1_17 1 17 500 14700 10000 12473 5632 6841 0.642941 0.542211 0.725868 0.209946 0.14936 0.259825 0.854752 10000
1_17 1 17 500 14800 10000 12601 5777 6824 0.625234 0.519121 0.715066 0.206013 0.145348 0.25737 0.856451 10000
1_17 1 17 500 14900 10000 12454 5549 6905 0.655482 0.556505 0.735021 0.213677 0.156785 0.259397 0.852244 10000
1_17 1 17 500 15000 10000 12613 5697 6916 0.631238 0.543823 0.703246 0.210648 0.156661 0.255119 0.850766 10000
1_17 1 17 500 15100 10000 12534 5647 6887 0.642159 0.543965 0.722674 0.211379 0.156128 0.256683 0.848877 10000
1_17 1 17 500 15200 10000 12493 5659 6834 0.643891 0.546702 0.72437 0.214114 0.157765 0.260775 0.859136 10000
1_17 1 17 500 15300 10000 12651 5741 6910 0.635142 0.538368 0.715544 0.209451 0.15188 0.257282 0.851994 10000
1_17 1 17 500 15400 10000 12491 5676 6815 0.637508 0.539127 0.719446 0.215126 0.165502 0.256456 0.851997 10000
1_17 1 17 500 15500 10000 12625 5807 6818 0.6235 0.525094 0.707314 0.212867 0.1607 0.257299 0.85615 10000
1_17 1 17 500 15600 10000 12584 5772 6812 0.629582 0.523397 0.719555 0.213598 0.158697 0.260117 0.849036 10000
1_17 1 17 500 15700 10000 12609 5806 6803 0.635157 0.530757 0.724256 0.21084 0.156751 0.257002 0.848398 10000
1_17 1 17 500 15800 10000 12529 5781 6748 0.622036 0.525025 0.705145 0.215572 0.162572 0.260977 0.858336 10000
1_17 1 17 500 15900 10000 12585 5762 6823 0.634617 0.539728 0.71475 0.218263 0.168204 0.260537 0.854028 10000
1_17 1 17 500 16000 10000 12621 5817 6804 0.630263 0.526644 0.718851 0.21199 0.164492 0.252597 0.850536 10000
1_17 1 17 500 16100 10000 12526 5782 6744 0.622544 0.527624 0.703925 0.215942 0.16342 0.260973 0.849268 10000
1_17 1 17 500 16200 10000 12610 5763 6847 0.639531 0.545504 0.718672 0.213268 0.163088 0.255503 0.848611 10000
1_17 1 17 500 16300 10000 12581 5802 6779 0.625426 0.525245 0.711168 0.214245 0.161092 0.259738 0.859304 10000
1_17 1 17 500 16400 10000 12472 5660 6812 0.635996 0.539004 0.716586 0.210559 0.155407 0.256384 0.850052 10000
1_17 1 17 500 16500 10000 12702 5863 6839 0.633986 0.532678 0.720836 0.208041 0.153736 0.254596 0.848329 10000
1_17 1 17 500 16600 10000 12440 5696 6744 0.649046 0.547738 0.734611 0.207377 0.149866 0.255952 0.845534 10000
1_17 1 17 500 16700 10000 12434 5551 6883 0.64732 0.550734 0.725215 0.222564 0.167912 0.26664 0.855927 10000
1_17 1 17 500 16800 10000 12572 5839 6733 0.627703 0.51694 0.723759 0.206111 0.149559 0.255154 0.854145 10000
1_17 1 17 500 16900 10000 12511 5703 6808 0.634114 0.539067 0.713734 0.213376 0.157835 0.259902 0.856031 10000
1_17 1 17 500 17000 10000 12653 5802 6851 0.632223 0.530713 0.71819 0.209438 0.155968 0.254721 0.854567 10000
1_17 1 17 500 17100 10000 12562 5834 6728 0.617463 0.516929 0.704639 0.209285 0.152771 0.25829 0.850124 10000
1_17 1 17 500 17200 10000 12624 5885 6739 0.615286 0.509538 0.707633 0.209341 0.153727 0.257908 0.853242 10000
1_17 1 17 500 17300 10000 12622 5887 6735 0.619566 0.514559 0.711353 0.208018 0.151461 0.257454 0.85193 10000
1_17 1 17 500 17400 10000 12401 5664 6737 0.641096 0.539949 0.726133 0.219086 0.170196 0.260189 0.852185 10000
1_17 1 17 500 17500 10000 12558 5811 6747 0.624833 0.525488 0.710396 0.214332 0.163342 0.258248 0.855477 10000
1_17 1 17 500 17600 10000 12672 5932 6740 0.61182 0.507278 0.70383 0.215787 0.158659 0.266066 0.854282 10000
1_17 1 17 500 17700 10000 12671 6035 6636 0.600728 0.491831 0.699762 0.205882 0.147624 0.258865 0.848231 10000
1_17 1 17 500 17800 10000 12542 5808 6734 0.62072 0.51915 0.708322 0.211869 0.161564 0.255256 0.857964 10000
1_17 1 17 500 17900 10000 12518 5743 6775 0.637204 0.540225 0.719411 0.212528 0.160895 0.256297 0.850931 10000
1_17 1 17 500 18000 10000 12791 6031 6760 0.604808 0.507192 0.691897 0.204548 0.153354 0.250222 0.851144 10000
1_17 1 17 500 18100 10000 12532 5653 6879 0.639138 0.55153 0.711133 0.206008 0.15402 0.248729 0.854658 10000
1_17 1 17 500 18200 10000 12707 5874 6833 0.622042 0.518493 0.711059 0.214084 0.160466 0.260177 0.852337 10000
1_17 1 17 500 18300 10000 12535 5769 6766 0.627848 0.537178 0.705158 0.212019 0.160716 0.255762 0.854295 10000
1_17 1 17 500 18400 10000 12530 5809 6721 0.618203 0.516267 0.706306 0.213343 0.157636 0.261491 0.853085 10000
1_17 1 17 500 18500 10000 12640 5907 6733 0.624524 0.517437 0.718474 0.211243 0.154429 0.261087 0.853797 10000
1_17 1 17 500 18600 10000 12547 5733 6814 0.622341 0.515667 0.712092 0.211299 0.155638 0.25813 0.851643 10000
1_17 1 17 500 18700 10000 12575 5960 6615 0.604239 0.502924 0.695523 0.211453 0.159524 0.25824 0.851303 10000
1_17 1 17 500 18800 10000 12500 5655 6845 0.637431 0.539086 0.718679 0.218803 0.168845 0.260075 0.848485 10000
1_17 1 17 500 18900 10000 12557 5711 6846 0.64174 0.545608 0.721933 0.209351 0.157113 0.252928 0.852313 10000
1_17 1 17 500 19000 10000 12561 5776 6785 0.630451 0.524246 0.720863 0.213682 0.158421 0.260725 0.854353 10000
1_17 1 17 500 19100 10000 12508 5877 6631 0.604019 0.499117 0.696993 0.210832 0.159435 0.256384 0.845919 10000
1_17 1 17 500 19200 10000 12624 5767 6857 0.630847 0.531133 0.71471 0.213941 0.161795 0.257798 0.853428 10000
1_17 1 17 500 19300 10000 12494 5647 6847 0.639793 0.538614 0.723238 0.212863 0.154373 0.261102 0.852247 10000
1_17 1 17 500 19400 10000 12600 5822 6778 0.632642 0.535876 0.715759 0.208194 0.159721 0.249831 0.854203 10000
1_17 1 17 500 19500 10000 12607 5800 6807 0.642134 0.547642 0.722647 0.204213 0.153188 0.24769 0.854132 10000
1_17 1 17 500 19600 10000 12596 5806 6790 0.625591 0.527783 0.709226 0.209976 0.161115 0.251755 0.843444 10000
1_17 1 17 500 19700 10000 12565 5799 6766 0.635515 0.531853 0.724362 0.208616 0.150389 0.258521 0.848783 10000
1_17 1 17 500 19800 10000 12663 5814 6849 0.635991 0.53852 0.718733 0.210734 0.155982 0.257213 0.848511 10000
1_17 1 17 500 19900 10000 12674 5860 6814 0.639174 0.535177 0.728611 0.206213 0.151517 0.253252 0.846548 10000
1_17 1 17 500 20000 10000 12590 5757 6833 0.626928 0.532244 0.706703 0.209723 0.160403 0.251277 0.852867 10000
1_18 1 18 500 0 10000 6295 6295 0 0 0 -nan 0 0 -nan 0 10000
1_18 1 18 500 100 10000 12752 7741 5011 0.33611 0.20944 0.53179 -0.325599 -0.202128 -0.516336 -0.0939532 10000
1_18 1 18 500 200 10000 12884 6548 6336 0.501702 0.417119 0.589115 0.204684 0.156211 0.25478 0.848185 10000
1_18 1 18 500 300 10000 12470 5616 6854 0.645343 0.555333 0.719095 0.212394 0.15758 0.257308 0.85563 10000
1_18 1 18 500 400 10000 12611 5768 6843 0.622514 0.528068 0.702123 0.213648 0.162007 0.257176 0.852874 10000
1_18 1 18 500 500 10000 12759 5877 6882 0.629822 0.529323 0.715645 0.20532 0.147963 0.254301 0.85386 10000
1_18 1 18 500 600 10000 12457 5621 6836 0.647244 0.548218 0.728669 0.217213 0.162591 0.262127 0.846289 10000
1_18 1 18 500 700 10000 12581 5903 6678 0.616771 0.505818 0.714847 0.216822 0.16228 0.265034 0.858907 10000
1_18 1 18 500 800 10000 12568 5769 6799 0.626855 0.528952 0.709927 0.213723 0.161802 0.257778 0.848547 10000
1_18 1 18 500 900 10000 12633 5858 6775 0.621763 0.515849 0.713342 0.214124 0.158572 0.262156 0.854852 10000
1_18 1 18 500 1000 10000 12635 5977 6658 0.599892 0.498616 0.690809 0.212139 0.161303 0.257775 0.852205 10000
1_18 1 18 500 1100 10000 12555 5703 6852 0.642625 0.547733 0.721604 0.211624 0.158119 0.256157 0.853602 10000
1_18 1 18 500 1200 10000 12589 5728 6861 0.64604 0.542413 0.732555 0.212069 0.152829 0.261526 0.856746 10000
1_18 1 18 500 1300 10000 12623 5865 6758 0.611093 0.512222 0.6969 0.211767 0.156277 0.259925 0.853469 10000
1_18 1 18 500 1400 10000 12601 5766 6835 0.631915 0.539513 0.709866 0.20889 0.156986 0.252676 0.850949 10000
1_18 1 18 500 1500 10000 12550 5704 6846 0.630215 0.53683 0.708022 0.208401 0.155177 0.252747 0.842771 10000
1_18 1 18 500 1600 10000 12670 5786 6884 0.629112 0.530403 0.712076 0.20842 0.156993 0.251645 0.852877 10000
1_18 1 18 500 1700 10000 12648 5823 6825 0.617672 0.525424 0.696377 0.209702 0.154296 0.256973 0.860432 10000
1_18 1 18 500 1800 10000 12661 5899 6762 0.614766 0.510119 0.706057 0.213116 0.163048 0.256795 0.852766 10000
1_18 1 18 500 1900 10000 12633 5862 6771 0.621005 0.527242 0.70218 0.2156 0.164567 0.259781 0.855026 10000
1_18 1 18 500 2000 10000 12582 5641 6941 0.648478 0.560332 0.720116 0.207599 0.154132 0.251052 0.846393 10000
1_18 1 18 500 2100 10000 12552 5786 6766 0.615933 0.512656 0.70425 0.21048 0.148738 0.26328 0.854003 10000
1_18 1 18 500 2200 10000 12519 5765 6754 0.623589 0.526455 0.706499 0.21701 0.163745 0.262476 0.858652 10000
1_18 1 18 500 2300 10000 12637 5822 6815 0.630054 0.530858 0.714795 0.214582 0.162293 0.259251 0.851589 10000
1_18 1 18 500 2400 10000 12581 5775 6806 0.631614 0.531234 0.716788 0.21338 0.155858 0.262189 0.859677 10000
1_18 1 18 500 2500 10000 12666 5920 6746 0.614794 0.512233 0.704797 0.212626 0.157056 0.261392 0.859877 10000
1_18 1 18 500 2600 10000 12563 5719 6844 0.645962 0.547598 0.728157 0.216809 0.163185 0.261619 0.854744 10000
1_18 1 18 500 2700 10000 12647 5859 6788 0.628328 0.520838 0.721107 0.205051 0.147205 0.25498 0.847265 10000
1_18 1 18 500 2800 10000 12484 5759 6725 0.628975 0.528448 0.715062 0.215423 0.164391 0.259125 0.849626 10000
1_18 1 18 500 2900 10000 12537 5742 6795 0.629421 0.535914 0.708438 0.208331 0.153692 0.254502 0.845372 10000
1_18 1 18 500 3000 10000 12653 5883 6770 0.621655 0.521225 0.708926 0.213487 0.159025 0.260813 0.850321 10000
1_18 1 18 500 3100 10000 12683 5974 6709 0.614722 0.513616 0.704752 0.212839 0.161233 0.258791 0.856824 10000
1_18 1 18 500 3200 10000 12653 5766 6887 0.631833 0.526406 0.720099 0.209799 0.152175 0.258044 0.848634 10000
1_18 1 18 500 3300 10000 12583 5810 6773 0.633871 0.53043 0.722603 0.214282 0.157496 0.262995 0.852672 10000
1_18 1 18 500 3400 10000 12551 5610 6941 0.649278 0.556268 0.724453 0.212616 0.156737 0.257779 0.850015 10000
1_18 1 18 500 3500 10000 12618 5910 6708 0.616197 0.51711 0.703496 0.215741 0.168549 0.257319 0.852003 10000
1_18 1 18 500 3600 10000 12573 5809 6764 0.632123 0.521065 0.7275 0.210239 0.150253 0.261757 0.859992 10000
1_18 1 18 500 3700 10000 12693 5817 6876 0.62552 0.520761 0.714144 0.204537 0.147529 0.252764 0.856243 10000
1_18 1 18 500 3800 10000 12566 5770 6796 0.633301 0.527903 0.722787 0.218723 0.169806 0.260256 0.861382 10000
1_18 1 18 500 3900 10000 12600 5778 6822 0.629532 0.526537 0.716765 0.207315 0.153082 0.253248 0.850251 10000
1_18 1 18 500 4000 10000 12519 5750 6769 0.635947 0.540317 0.717181 0.215487 0.161925 0.260985 0.856184 10000
1_18 1 18 500 4100 10000 12571 5761 6810 0.623138 0.528555 0.703151 0.211671 0.15436 0.260154 0.857866 10000
1_18 1 18 500 4200 10000 12588 5819 6769 0.631229 0.522473 0.724721 0.214279 0.159639 0.261251 0.857601 10000
1_18 1 18 500 4300 10000 12499 5845 6654 0.618288 0.518991 0.705512 0.216395 0.162766 0.263504 0.862331 10000
1_18 1 18 500 4400 10000 12684 5803 6881 0.634036 0.534027 0.718377 0.209782 0.158538 0.252999 0.853006 10000
1_18 1 18 500 4500 10000 12543 5751 6792 0.622749 0.530196 0.701116 0.211063 0.160675 0.253729 0.861113 10000
1_18 1 18 500 4600 10000 12504 5830 6674 0.617308 0.514366 0.707232 0.214097 0.160639 0.260794 0.852641 10000
1_18 1 18 500 4700 10000 12612 5780 6832 0.630388 0.530003 0.715315 0.215929 0.166327 0.257893 0.859169 10000
1_18 1 18 500 4800 10000 12506 5796 6710 0.633562 0.531816 0.721448 0.213506 0.158902 0.260672 0.856403 10000
1_18 1 18 500 4900 10000 12598 5845 6753 0.624245 0.521579 0.713106 0.206339 0.147541 0.257232 0.849849 10000
1_18 1 18 500 5000 10000 12504 5664 6840 0.639044 0.545063 0.716867 0.213369 0.157264 0.259828 0.855899 10000
1_18 1 18 500 5100 10000 12562 5742 6820 0.640639 0.536457 0.728354 0.212258 0.156127 0.259516 0.849086 10000
1_18 1 18 500 5200 10000 12521 5828 6693 0.627376 0.523387 0.717925 0.21469 0.159725 0.262551 0.859158 10000
1_18 1 18 500 5300 10000 12440 5702 6738 0.622323 0.528841 0.701432 0.213011 0.160031 0.257845 0.847322 10000
1_18 1 18 500 5400 10000 12560 5854 6706 0.612488 0.512549 0.69973 0.214379 0.163477 0.258814 0.857105 10000
1_18 1 18 500 5500 10000 12405 5599 6806 0.644304 0.547135 0.72424 0.218146 0.165165 0.261732 0.850433 10000
1_18 1 18 500 5600 10000 12480 5667 6813 0.641537 0.539411 0.726485 0.220863 0.168997 0.264004 0.856354 10000
1_18 1 18 500 5700 10000 12696 5919 6777 0.615768 0.5134 0.705176 0.213026 0.160158 0.2592 0.848818 10000
1_18 1 18 500 5800 10000 12597 5759 6838 0.637465 0.540371 0.719237 0.209323 0.153881 0.256016 0.85543 10000
1_18 1 18 500 5900 10000 12566 5640 6926 0.646049 0.549675 0.724528 0.211193 0.156739 0.255537 0.851235 10000
1_18 1 18 500 6000 10000 12506 5678 6828 0.650284 0.548651 0.7348 0.211909 0.156661 0.257852 0.860789 10000
1_18 1 18 500 6100 10000 12566 5887 6679 0.609712 0.513195 0.694784 0.213267 0.162313 0.258178 0.855645 10000
1_18 1 18 500 6200 10000 12579 5843 6736 0.612861 0.511909 0.70043 0.214019 0.160102 0.260789 0.859531 10000
1_18 1 18 500 6300 10000 12560 5753 6807 0.633739 0.538671 0.714086 0.210657 0.162162 0.251643 0.851852 10000
1_18 1 18 500 6400 10000 12587 5727 6860 0.640949 0.547878 0.718649 0.205293 0.149487 0.251882 0.851775 10000
1_18 1 18 500 6500 10000 12452 5770 6682 0.62462 0.519017 0.71581 0.211562 0.158978 0.25697 0.858551 10000
1_18 1 18 500 6600 10000 12604 5919 6685 0.612764 0.515839 0.698583 0.211202 0.158787 0.257611 0.855656 10000
1_18 1 18 500 6700 10000 12564 5693 6871 0.641847 0.547501 0.720017 0.210611 0.15992 0.252611 0.862923 10000
1_18 1 18 500 6800 10000 12513 5749 6764 0.623605 0.529074 0.703951 0.214419 0.165046 0.256384 0.848154 10000
1_18 1 18 500 6900 10000 12645 5776 6869 0.629661 0.536841 0.707712 0.20976 0.152064 0.258276 0.862881 10000
1_18 1 18 500 7000 10000 12571 5798 6773 0.628232 0.521504 0.719596 0.21268 0.156664 0.260633 0.852382 10000
1_18 1 18 500 7100 10000 12600 5768 6832 0.63155 0.525656 0.720952 0.213847 0.159233 0.259956 0.858916 10000
1_18 1 18 500 7200 10000 12576 5790 6786 0.620368 0.513748 0.71134 0.217314 0.161468 0.264963 0.854597 10000
